,business_risk
10262,3.9383821643617445
10263,-6.156122821541541
10264,-6.168254181155004
10265,12.619804616663291
10266,-5.683333237470574
10267,-1.0230400992870208
10268,-6.110730532223143
10269,1.3739460877128278
10270,3.0921074601355687
10271,-1.209101501424544
10272,-0.32300484763589843
10273,3.8648227376926507
10274,1.4449015590190522
10275,-5.37636575786436
10276,-6.005188026076591
10277,3.180175193903388
10278,-5.973523573074492
10279,-0.4012144777009139
10280,-0.5927832708177929
10281,-6.110730532223143
10282,-6.110730532223143
10283,1.8499132740582236
10284,-5.948132696855526
10285,1.1868662654236712
10286,-5.935422509434114
10287,-6.110730532223143
10288,0.1351862834118842
10289,-5.889116915519927
10290,-6.110730532223143
10291,-5.968871771726543
10292,-0.6939661646096638
10293,2.9089397895526496
10294,-6.110730532223143
10295,-2.9250315857972007
10296,11.893645334658952
10297,0.7969638847869966
10298,-5.226893904442992
10299,-0.8908371877013757
10300,-5.301588388701093
10301,1.04242648540833
10302,0.9392497638281927
10303,-5.301588388701093
10304,1.5824748967840336
10305,3.9724216275638495
10306,-0.43405494501767183
10307,-1.290154562413404
10308,4.210222250723426
10309,-5.579184145742765
10310,2.9969899891290726
10311,4.112900924602783
10312,-0.6464025424775075
10313,-6.192912674325707
10314,-0.47228531930444984
10315,-6.110730532223143
10316,-6.110730532223143
10317,0.7650879869229028
10318,-6.110730532223143
10319,-0.7465625187057023
10320,4.272291308527981
10321,-6.110730532223143
10322,0.4059379979880169
10323,3.8991822935613136
10324,-5.923790882959088
10325,-5.997630767507547
10326,-5.216908194693118
10327,-0.16350727565074585
10328,-5.63780870976521
10329,2.26173058793238
10330,-6.110730532223143
10331,-6.110730532223143
10332,1.8179255903211269
10333,-5.063908745806318
10334,0.5166318794601596
10335,-5.077241293854167
10336,-4.809026430864081
10337,-3.8528476967125176
10338,1.576189185765262
10339,-6.110730532223143
10340,3.9934452692826166
10341,5.941722020968467
10342,-6.136824913250158
10343,-6.092461172656834
10344,6.268041941096481
10345,-5.301588388701093
10346,-6.074969842541678
10347,1.2698398756716396
10348,6.95150649722745
10349,-6.207335845599002
10350,11.842268258415306
10351,-1.677022711871175
10352,-3.144155659603906
10353,-5.47305609183048
10354,-2.9002520145787907
10355,-5.997630767507547
10356,0.4457206741499098
10357,-6.110730532223143
10358,0.6233112468648399
10359,0.5107184918564802
10360,-1.2767598042500903
10361,1.5619955645596317
10362,1.486826820005036
10363,0.9518987580183835
10364,-5.892765478881029
10365,-5.301588388701093
10366,9.387690571734645
10367,4.256308199400215
10368,0.8025056693531771
10369,-0.8371029587955068
10370,-5.654227351129064
10371,-0.7601913437687684
10372,-6.110730532223143
10373,2.542863257716722
10374,-6.110730532223143
10375,0.7143756646310511
10376,-6.110730532223143
10377,-0.49406823363550423
10378,10.972786957986617
10379,-5.521476629324652
10380,1.8126313968657977
10381,-5.930338043463313
10382,1.9709939934169713
10383,-5.301588388701093
10384,-6.110730532223143
10385,-6.110730532223143
10386,-6.11830376534276
10387,-6.110730532223143
10388,-6.168254181155004
10389,-5.836866184925217
10390,-5.991705189583212
10391,-0.10820811232023786
10392,-5.588395509054166
10393,4.856023648339643
10394,3.72252256634467
10395,0.655980151862833
10396,4.062659695198068
10397,-5.6064642784054675
10398,3.4296028145326876
10399,1.9869124707858004
10400,2.501525888230995
10401,-6.168254181155004
10402,-6.110730532223143
10403,2.915161248270609
10404,0.8631167041980756
10405,-5.506218325822494
10406,0.8392064651339333
10407,-5.301588388701093
10408,8.630850495681205
10409,-3.076966198106846
10410,2.7223783060876325
10411,4.551563922589644
10412,2.8727115180246656
10413,-1.8140294923319487
10414,-1.567994085607626
10415,2.617623745235149
10416,-2.589348867181159
10417,-9.638517625651065
10418,-5.622462935746227
10419,-6.098527525064095
10420,0.20156747157060084
10421,2.204412818195704
10422,2.7620077179126357
10423,-7.712750156906792
10424,5.051597962742534
10425,1.239724327790128
10426,3.935766430832678
10427,0.705910974383821
10428,1.2158614431873005
10429,-5.849959847945677
10430,-6.110730532223143
10431,0.3874785078660934
10432,-5.301588388701093
10433,-5.99771494178639
10434,0.8148795603903944
10435,-0.26989566196479275
10436,-6.110730532223143
10437,0.8830843967425361
10438,1.2993545663572015
10439,-0.6226749873746744
10440,2.3804762689158063
10441,1.7893563882150358
10442,1.4956787095233308
10443,-0.5798031867934785
10444,-5.730178035377354
10445,-1.3052367617874405
10446,-6.110730532223143
10447,2.9179004942584132
10448,0.6486452045607993
10449,0.5163525054562568
10450,-1.3763018288275974
10451,-6.088541657633338
10452,-6.137660235247
10453,-6.110730532223143
10454,0.10158365676791359
10455,-6.072228875095598
10456,0.07991954759663722
10457,-0.2812968517123502
10458,-6.187153181906528
10459,-6.106398893684376
10460,-5.769551548739358
10461,5.247916437001111
10462,0.10964553680409139
10463,-6.110730532223143
10464,-0.26340915791502884
10465,0.4950569685238779
10466,-6.110730532223143
10467,-0.228446537919627
10468,2.8307330004282747
10469,2.559611126908647
10470,4.207859859012564
10471,-1.1983672743525733
10472,0.9132651024689897
10473,4.609126033258408
10474,-1.8180391373035043
10475,1.6618439541227032
10476,-0.07026419738661627
10477,-6.118763266113334
10478,-6.110730532223143
10479,-0.7620463803343318
10480,-0.49162153447404444
10481,-6.110730532223143
10482,-4.374382538639865
10483,1.3719846131390372
10484,6.023700698802732
10485,3.456905538342392
10486,0.45591232214703825
10487,0.7458804374347026
10488,1.5829418909642383
10489,-6.298040498443192
10490,1.1145215492268503
10491,11.265982510373828
10492,-1.4650827728882896
10493,-5.301588388701093
10494,0.5674705588252358
10495,3.506221989908137
10496,-1.4004126695248624
10497,-5.301588388701093
10498,7.106613112318027
10499,1.0518457365625786
10500,-6.110730532223143
10501,-5.301588388701093
10502,1.8679717396671907
10503,0.9297871262202995
10504,3.9182575676834723
10505,-6.110730532223143
10506,-6.110730532223143
10507,-5.301588388701093
10508,3.8922387606736333
10509,-1.4221476428215531
10510,-6.019908957340022
10511,0.3050284620268999
10512,-0.2531585042736162
10513,-5.301588388701093
10514,4.182516005726234
10515,3.076747012716236
10516,-6.196646579741839
10517,4.072561000539036
10518,-5.184171440612646
10519,1.33988708341852
10520,0.23952853989026224
10521,-2.6026715407178704
10522,2.8600132982090294
10523,-5.301588388701093
10524,5.664817725770168
10525,-5.994993481106667
10526,-6.050031369484844
10527,3.3634165448807916
10528,11.833454497322503
10529,0.745336076921886
10530,-6.110730532223143
10531,-2.5807808112790136
10532,3.298774508879512
10533,-1.355344184363318
10534,-6.100259657084808
10535,-0.8911377845207116
10536,-0.5177807003271941
10537,0.9728274411286628
10538,0.19911356894904308
10539,-5.60921101048689
10540,-5.301588388701093
10541,0.5693928963811634
10542,2.055071969282908
10543,1.105409747119413
10544,-1.1837208893807865
10545,-5.5893121921427555
10546,3.9298065113594687
10547,16.843551704994155
10548,-6.042663003945534
10549,0.4664444701314112
10550,0.10682128985975847
10551,-6.07236966639289
10552,2.0348742702261124
10553,-5.632407151063635
10554,-6.149374355608681
10555,-0.5833555542271025
10556,1.1634632074619913
10557,-0.7827399497966572
10558,0.1858875741614412
10559,-0.18605167495755914
10560,1.0865498180168416
10561,1.2700243732049286
10562,-1.4490378513415267
10563,1.148898149117529
10564,-6.110730532223143
10565,7.682764953728599
10566,0.4605202574395373
10567,-1.2587914829571352
10568,8.661630637509152
10569,0.28768147044374737
10570,-0.11812799120723927
10571,-6.110730532223143
10572,0.26866365470686815
10573,-1.2590384191460884
10574,-1.2735415256614653
10575,-1.4696039079132461
10576,-1.6794320489851082
10577,0.7210216930717332
10578,0.09303629665565438
10579,-6.136824913250158
10580,0.7702264456162258
10581,-5.301588388701093
10582,-1.043236864784416
10583,1.2960350929417954
10584,0.26593070091407345
10585,3.906356352674506
10586,-0.5382203384461066
10587,-3.197117614653349
10588,2.3938974300478266
10589,-5.341915436528155
10590,-6.110730532223143
10591,3.0375197951791195
10592,-5.850334795615127
10593,-0.14541858654795625
10594,2.5891227652522724
10595,-6.110730532223143
10596,-5.6707385387192195
10597,1.379630593359027
10598,-5.301588388701093
10599,-5.259243812193594
10600,-6.156122821541541
10601,-0.2981143146056171
10602,-5.722823269564748
10603,10.095497599300607
10604,-5.640047003277067
10605,-5.301588388701093
10606,3.9811770757215763
10607,8.71415671791943
10608,-0.35383624823027393
10609,-0.0951325320354619
10610,4.807348948072415
10611,3.3955484311428865
10612,0.6435832927408758
10613,-6.1416256297225145
10614,-1.7000221597348992
10615,3.497007523611929
10616,4.498869928281719
10617,3.3108587303955894
10618,-0.33666150659531
10619,3.94003088965949
10620,-6.110730532223143
10621,0.5115078588012416
10622,-5.84557621519287
10623,-6.298040498443192
10624,1.1872209562200697
10625,-0.9206353235022564
10626,-1.10816542016188
10627,1.1293993563260005
10628,-5.901501828586617
10629,3.9345852839960473
10630,-1.1068687553484309
10631,-6.148699467105998
10632,2.4325683674393517
10633,5.145411716625682
10634,-0.45247591875187343
10635,-6.121749537552589
10636,-6.110730532223143
10637,0.8632951701618405
10638,0.5467020199206638
10639,11.037110788326089
10640,-6.110730532223143
10641,2.8376153579998924
10642,-5.819800155363219
10643,4.186856058801715
10644,0.10340530422481731
10645,0.02583069283174666
10646,4.076417664861156
10647,0.566067770241701
10648,1.071649321260194
10649,-0.6593808681582214
10650,-0.6336672939330281
10651,3.3613532725595663
10652,-0.024894877131274473
10653,-5.918662373970082
10654,-6.110730532223143
10655,-6.110730532223143
10656,7.294058038212788
10657,4.5202246826815395
10658,0.6788087959414515
10659,-2.1370194516584933
10660,3.70074112267839
10661,-0.06499932878915171
10662,0.8023111024714271
10663,0.7193301588884187
10664,0.5319763937434021
10665,1.6227631075762048
10666,-0.8812466911449706
10667,-2.1408300834083365
10668,1.087814429602946
10669,3.8027313799175078
10670,0.4479046572038434
10671,-5.266862659698546
10672,-6.110730532223143
10673,4.035712479951964
10674,-2.649896792336759
10675,1.236029318542536
10676,0.17803508278030344
10677,0.5019306787703366
10678,0.3854579402443299
10679,-1.527564828297323
10680,-0.33877245897587027
10681,2.1471479403217217
10682,3.1088064146444747
10683,-5.1551965634025505
10684,-6.110730532223143
10685,-5.567638814016924
10686,2.1735407185041127
10687,-5.425145631022025
10688,-6.136824913250158
10689,-0.37624375465310145
10690,1.4635350476482136
10691,-5.912504915021091
10692,-0.4973371113140277
10693,-0.4703903025220564
10694,-5.29720710187358
10695,0.11810804952091081
10696,-5.301588388701093
10697,13.949261296837577
10698,3.1226791159818545
10699,3.5256115794176885
10700,7.017174026623327
10701,-6.110730532223143
10702,4.413592177047275
10703,-2.9553252133084573
10704,-5.834275333715973
10705,0.8046824726916753
10706,-6.110730532223143
10707,-6.110730532223143
10708,6.846297779311292
10709,-2.3526433101712794
10710,0.2997594858216175
10711,0.9040433696471375
10712,5.9993852368943825
10713,1.3327831737309068
10714,0.09369194610637077
10715,1.5300835376253743
10716,2.8363637764017535
10717,-0.43538814464978337
10718,0.5945990982702574
10719,-6.110730532223143
10720,0.2073823695064676
10721,0.4685003859316743
10722,1.7336823569694495
10723,-5.68569230980625
10724,-5.997630767507547
10725,0.13315789661368171
10726,3.8762268190910607
10727,-0.805769872160309
10728,-0.05303870698479507
10729,1.8621769819868428
10730,-5.99675063977775
10731,-2.605840223259535
10732,0.8480376649698989
10733,-5.892726638561462
10734,0.7588255852766139
10735,5.690330718261422
10736,-6.110730532223143
10737,1.1529275379681014
10738,0.08495858980992343
10739,2.0061357686179795
10740,-3.0006846912045715
10741,4.6677290049621405
10742,-5.964461332779952
10743,-1.2001547730639417
10744,1.4292056739643562
10745,31.296708657588688
10746,1.7714987998313978
10747,-5.663033814281439
10748,-2.3637910074730843
10749,0.20679920363743953
10750,-0.8128900778398807
10751,4.750984002833328
10752,-0.5508072173991163
10753,-5.86610354233546
10754,0.12208727359412297
10755,-0.5065220527670347
10756,-0.6527488342464043
10757,-1.037946031805375
10758,4.185428956046653
10759,-6.110730532223143
10760,-0.10403048915286739
10761,-1.3727712121854738
10762,-1.7684891597135035
10763,-1.0823869441711702
10764,-0.55798678122901
10765,-6.110730532223143
10766,1.2993607135847232
10767,1.8909942645720892
10768,0.6754925119235109
10769,5.9809648463664145
10770,2.7129137688988973
10771,-5.977369024265216
10772,-5.363806187404377
10773,2.975962283514824
10774,-1.0912195582583317
10775,0.11692424638170484
10776,-6.110730532223143
10777,1.0299231205733643
10778,0.3218409278053116
10779,-1.6843264072528301
10780,0.02932069650178759
10781,3.9683498250861673
10782,3.9992553032933245
10783,4.104384870328945
10784,3.3841629546251597
10785,-6.110730532223143
10786,-6.124685511415284
10787,4.918400484598789
10788,-5.594480285775071
10789,-7.451423041791602
10790,-6.110730532223143
10791,-6.110730532223143
10792,-0.24953969510897434
10793,-6.03777681658157
10794,0.291455271029299
10795,1.7666917574073657
10796,-5.964461332779952
10797,1.3383901729420389
10798,4.368878523357847
10799,-0.42840427350849897
10800,3.2761981650662713
10801,-1.5214652569091345
10802,4.218010251750865
10803,0.5652095781015136
10804,2.129043947472478
10805,2.3947503665438044
10806,-5.956621606705906
10807,-5.704064353152083
10808,-5.495481177752391
10809,0.44780411665593634
10810,-5.948132696855526
10811,6.3881271677493
10812,-0.41352896435064324
10813,-6.110730532223143
10814,-0.7947114789117098
10815,-5.301588388701093
10816,-5.301588388701093
10817,9.050595194477523
10818,3.9226530740234162
10819,-6.037797027424884
10820,-0.7765408463026415
10821,2.6233827230491085
10822,0.020734857032062237
10823,1.3054511442798231
10824,4.19580910353489
10825,0.6169365766284227
10826,4.3807711056811325
10827,-1.475930351128329
10828,5.421629016946992
10829,0.2814977433861767
10830,2.488645960212086
10831,18.638949507453766
10832,-3.846057857323798
10833,1.8384627251123176
10834,12.714052589474484
10835,2.7619106970421283
10836,1.854631997472651
10837,-5.433261111706584
10838,-0.3320982428710475
10839,2.4269972441189323
10840,-5.549306783657414
10841,17.270865951293096
10842,-0.5614885396654943
10843,-5.9895086436123295
10844,3.6378383263253906
10845,-5.424569238997713
10846,-6.110730532223143
10847,-0.8266393371971787
10848,1.0158593075328954
10849,-5.301588388701093
10850,3.9714291318202877
10851,-3.2623076385825582
10852,1.4276651053949134
10853,-6.110730532223143
10854,-5.8296293643112245
10855,1.7553781012138066
10856,-6.202783990720936
10857,4.094603117729204
10858,-5.996790554480927
10859,-6.110730532223143
10860,6.011800079743604
10861,3.238479731808385
10862,-6.110730532223143
10863,-11.498829558687618
10864,0.7396501718887019
10865,-0.5165101109476669
10866,-3.77398753102194
10867,-5.521467455721697
10868,1.321732495265093
10869,-2.9418698913933037
10870,-0.38648189025758484
10871,0.48209863876758785
10872,0.8922797856431586
10873,0.04810671446322168
10874,-6.208913648085278
10875,-6.017712518983049
10876,0.6785469764851497
10877,3.7978327990488667
10878,2.1074331817029965
10879,-5.412102502910268
10880,-0.3370353579887442
10881,-7.655817645527816
10882,0.9039746105017641
10883,-5.301588388701093
10884,-6.110730532223143
10885,-1.2664730006343001
10886,-0.2897877516724652
10887,-6.110730532223143
10888,2.1502811471672802
10889,1.0116042337687594
10890,-5.604921164124333
10891,3.4955129928284974
10892,1.5394913709030857
10893,-2.0001000590995366
10894,0.3335113734542967
10895,-0.20769726287590196
10896,0.9631692875314595
10897,-0.892078436099319
10898,-6.110730532223143
10899,0.8969141332125712
10900,-2.9862174537654527
10901,-0.2286737053850625
10902,-5.789995740582916
10903,-0.30362606008349724
10904,3.128773377085484
10905,0.07721806564129086
10906,-0.373361302700991
10907,-0.355143970957696
10908,6.083464613552326
10909,-5.301588388701093
10910,3.8973086236798045
10911,1.0468700661620458
10912,-6.110730532223143
10913,1.9912085625025076
10914,-6.096954616934203
10915,-5.546191329525269
10916,1.305204926438896
10917,-5.359134030398275
10918,-0.08659531433712475
10919,0.707636112779066
10920,0.5123312596344363
10921,-1.3561991202221066
10922,-5.845549194640864
10923,-3.7642002587614174
10924,0.4357228569241378
10925,2.4510740757995344
10926,-6.12366241354666
10927,0.5252362226037293
10928,-0.16418681022079573
10929,-5.846662308815858
10930,0.5163678789145485
10931,-1.0630229868669496
10932,0.6696922897992117
10933,-5.301588388701093
10934,0.5781968191678475
10935,7.524514377993042
10936,1.4908264536766045
10937,-6.026097125795467
10938,4.008196229326727
10939,31.171908719794185
10940,1.0212990430813214
10941,-1.5433660182593254
10942,-0.3164066141075854
10943,-5.490498905831993
10944,-0.48811156122562194
10945,3.8898629550225285
10946,-2.904305311070087
10947,2.612260656752546
10948,-5.935422509434114
10949,0.5230212695340555
10950,-5.912504915021091
10951,-6.1306637497236265
10952,-1.767828346456799
10953,-0.862850295367759
10954,-0.31745835544126777
10955,-0.10585433954912693
10956,-0.27276558735581524
10957,2.2269075911228375
10958,8.714250964760804
10959,-1.5376074993428643
10960,-6.110730532223143
10961,-6.110730532223143
10962,-5.301588388701093
10963,1.3965679018344272
10964,-5.84557621519287
10965,-6.141625629805843
10966,3.8492559927578918
10967,0.5469964089722872
10968,-7.215389592532509
10969,-0.42359179272542224
10970,-5.8661121644492935
10971,4.0414603260485125
10972,1.061844787802797
10973,-3.2550285479443772
10974,1.6427502894059267
10975,3.495033180204363
10976,4.513042526375596
10977,4.972341361709382
10978,-6.110730532223143
10979,-0.4721633270481167
10980,-0.8001234112538111
10981,1.262835539771596
10982,-0.5431099374022894
10983,0.5922076232168427
10984,2.2943617580813167
10985,-0.023531119881320173
10986,6.422149243282466
10987,-6.200846298433208
10988,-5.589530337267486
10989,2.739757260252986
10990,-6.110730532223143
10991,-6.110730532223143
10992,-5.728593666833141
10993,2.4706987957452022
10994,-6.003004737612785
10995,-5.574040752413102
10996,0.5737171006077577
10997,0.2650140105866483
10998,-1.547528328206317
10999,-5.264326657000218
11000,3.9599255626732885
11001,0.7934097855518112
11002,3.9068552982674367
11003,-0.3267348863016646
11004,-1.3588368525480274
11005,0.10127126396934116
11006,-5.301588388701093
11007,-0.10177671820914824
11008,-6.110730532223143
11009,-0.9866379331621538
11010,-6.108356858523044
11011,0.8102547739538399
11012,-6.110730532223143
11013,1.7576221616108452
11014,-0.13140131309164493
11015,-1.1522512916478158
11016,-6.260636981885823
11017,-5.919059672246811
11018,2.2301136654675013
11019,-0.13158535811560146
11020,4.494320949567643
11021,3.4133715423140707
11022,0.7209288625263042
11023,-6.110730532223143
11024,-6.076118965932499
11025,-6.110730532223143
11026,-6.110730532223143
11027,1.866896459798863
11028,-0.43641792781361843
11029,0.9278229066539567
11030,-6.110730532223143
11031,0.6421102770529519
11032,3.865100019439544
11033,0.08900678992070654
11034,-6.110730532223143
11035,-5.912504915021091
11036,0.6877373101864963
11037,0.7688352588897109
11038,-0.7420724347295788
11039,-6.110730532223143
11040,-1.0289782447532407
11041,4.083032333125249
11042,-1.2125305273125235
11043,-6.080982005916813
11044,4.131882713473993
11045,1.5380791193582073
11046,-5.73925669360987
11047,-6.110730532223143
11048,0.9416348366944234
11049,3.8679568116199357
11050,-0.6657578132411754
11051,3.2379260704931903
11052,-6.110730532223143
11053,1.179369605182317
11054,-0.7400282894226908
11055,1.1628840459912144
11056,2.4820902999491654
11057,-5.323542536036934
11058,0.6989276783774432
11059,-0.022887502073078103
11060,2.5166718762710363
11061,-6.110730532223143
11062,-5.42859443326003
11063,-6.314895185627258
11064,-1.2668475789821794
11065,3.696295875602721
11066,0.38316992576401954
11067,2.221425737331037
11068,1.8278702417712678
11069,-2.901346790364541
11070,4.264345490267161
11071,1.2820961207019237
11072,-5.301588388701093
11073,-5.301588388701093
11074,-6.0866874904992825
11075,-0.44119247822790175
11076,4.365844898462566
11077,-6.110730532223143
11078,-2.316773737758905
11079,0.30217273339445794
11080,-0.3752732133960732
11081,-6.110730532223143
11082,2.054038411871719
11083,0.5506733441326943
11084,-5.301588388701093
11085,2.032817905822238
11086,-5.371996439852096
11087,6.856222677191777
11088,-1.778712797063649
11089,-5.035405527070933
11090,0.9255037907992933
11091,-1.4408730950335094
11092,-5.301588388701093
11093,-6.013060400702648
11094,0.29236111958807554
11095,-3.7886283730810435
11096,-6.110730532223143
11097,3.8735312888284392
11098,-6.066344625490847
11099,3.938089610796068
11100,0.09942197029293398
11101,-0.5302635163184481
11102,-5.301588388701093
11103,-6.117527004800881
11104,1.3854517507753985
11105,-6.110730532223143
11106,-5.844957428407444
11107,-3.0625622809982787
11108,-0.40983607782429887
11109,4.139550019764186
11110,1.2110859229678586
11111,-5.536245950342359
11112,-5.091563501794064
11113,2.5546740013399547
11114,-0.5665527245968303
11115,-6.052369534185298
11116,-6.019220644331033
11117,1.4455387586181865
11118,-5.9809670344669845
11119,-1.518426607017756
11120,2.8437679841431978
11121,-5.8513189617734875
11122,0.3332277477389807
11123,0.3821197856735077
11124,-6.110730532223143
11125,2.9640773070217765
11126,3.9205273900760105
11127,-1.370342652746765
11128,1.6927984379289995
11129,8.226099184038606
11130,1.014372185818499
11131,0.7440593359927647
11132,-1.9152680003649287
11133,3.48411827111644
11134,-0.004672633022100747
11135,3.387451060668006
11136,1.791843974246245
11137,-1.156793137632631
11138,-6.006352499675423
11139,-0.2879695128674338
11140,-5.972928382706113
11141,-6.114906286461607
11142,-1.4967207832485268
11143,4.0622785986137435
11144,6.301997542985178
11145,4.1911780010371515
11146,-6.110730532223143
11147,-0.48902308811637596
11148,0.32320407457982947
11149,5.6844101495084605
11150,19.40113545782973
11151,0.5585976134498303
11152,4.327891890262285
11153,2.988558903865912
11154,0.5802120826031123
11155,-6.110730532223143
11156,-1.3555761227648757
11157,0.20405028141411852
11158,-1.4147878569056922
11159,1.168489680110015
11160,-5.301588388701093
11161,0.6297341691996607
11162,0.14813218811576734
11163,-6.223256134930307
